epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,39.3461,0.73643,0.7885,1.04668,0.99291,0.90909,0.96687,0.89592,0.44654,0.50886,0.8658,0.008119,0.008119,0.008119
59,39.9822,0.45702,0.5893,0.9991,0.99291,0.90909,0.96687,0.89592,0.44654,0.50886,0.8658,0.008086,0.008086,0.008086
60,40.6177,0.52765,0.48369,0.95415,0.99291,0.90909,0.96687,0.89592,0.44654,0.50886,0.8658,0.008053,0.008053,0.008053
61,41.2579,0.5522,0.69503,1.13406,0.99291,0.90909,0.96687,0.89592,0.44654,0.50886,0.8658,0.00802,0.00802,0.00802
62,41.91,0.52904,0.69861,1.03424,0.90905,0.90871,0.97297,0.85831,0.55114,0.46562,0.93497,0.007987,0.007987,0.007987
63,42.5447,0.6251,0.79162,0.99912,0.90905,0.90871,0.97297,0.85831,0.55114,0.46562,0.93497,0.007954,0.007954,0.007954
64,43.1732,0.48585,0.54343,0.92207,0.90905,0.90871,0.97297,0.85831,0.55114,0.46562,0.93497,0.007921,0.007921,0.007921
65,43.804,0.90425,2.2813,1.30939,0.90905,0.90871,0.97297,0.85831,0.55114,0.46562,0.93497,0.007888,0.007888,0.007888
66,44.4373,0.84949,0.94921,1.44862,0.89546,1,0.9725,0.84129,0.52589,0.52704,0.92133,0.007855,0.007855,0.007855
67,45.058,0.61966,0.93015,1.11441,0.89546,1,0.9725,0.84129,0.52589,0.52704,0.92133,0.007822,0.007822,0.007822
68,45.6872,0.49323,0.76726,1.07663,0.89546,1,0.9725,0.84129,0.52589,0.52704,0.92133,0.007789,0.007789,0.007789
69,46.3161,0.66322,0.52215,1.08625,0.89546,1,0.9725,0.84129,0.52589,0.52704,0.92133,0.007756,0.007756,0.007756
70,46.9531,0.611,0.93051,1.07331,0.98717,1,0.995,0.91161,0.45753,0.53462,0.91393,0.007723,0.007723,0.007723
71,47.6206,0.38163,0.4928,0.92249,0.98717,1,0.995,0.91161,0.45753,0.53462,0.91393,0.00769,0.00769,0.00769
72,48.2867,0.53185,0.4899,1.009,0.98717,1,0.995,0.91161,0.45753,0.53462,0.91393,0.007657,0.007657,0.007657
73,49.1825,0.56372,0.47261,1.00207,0.98717,1,0.995,0.91161,0.45753,0.53462,0.91393,0.007624,0.007624,0.007624
74,49.8577,0.40962,0.43408,1.04056,0.98987,1,0.995,0.72104,0.66224,0.56621,1.13397,0.007591,0.007591,0.007591
75,50.5207,0.65025,0.47581,1.06968,0.98987,1,0.995,0.72104,0.66224,0.56621,1.13397,0.007558,0.007558,0.007558
76,51.1606,0.7235,1.05657,1.12439,0.98987,1,0.995,0.72104,0.66224,0.56621,1.13397,0.007525,0.007525,0.007525
77,51.7895,0.569,0.5308,1.15656,0.98987,1,0.995,0.72104,0.66224,0.56621,1.13397,0.007492,0.007492,0.007492
78,52.4457,0.50826,0.53711,1.07544,0.99175,1,0.995,0.81083,0.72867,0.53023,1.12517,0.007459,0.007459,0.007459
79,53.0767,0.54225,0.49022,1.17694,0.99175,1,0.995,0.81083,0.72867,0.53023,1.12517,0.007426,0.007426,0.007426
80,53.7067,0.46149,0.43176,0.92941,0.99175,1,0.995,0.81083,0.72867,0.53023,1.12517,0.007393,0.007393,0.007393
81,54.3413,0.3999,0.36072,0.90887,0.99175,1,0.995,0.81083,0.72867,0.53023,1.12517,0.00736,0.00736,0.00736
82,54.9774,0.38995,0.38574,0.90472,0.99154,1,0.995,0.9033,0.42399,0.53361,0.87863,0.007327,0.007327,0.007327
83,55.6128,0.43589,0.47789,0.88637,0.99154,1,0.995,0.9033,0.42399,0.53361,0.87863,0.007294,0.007294,0.007294
84,56.2508,0.70233,0.71323,1.10653,0.99154,1,0.995,0.9033,0.42399,0.53361,0.87863,0.007261,0.007261,0.007261
85,56.8873,0.50704,0.52554,0.99461,0.99154,1,0.995,0.9033,0.42399,0.53361,0.87863,0.007228,0.007228,0.007228
86,57.5413,0.5334,0.51546,1.03016,1,0.99664,0.995,0.88686,0.45944,0.43359,0.9674,0.007195,0.007195,0.007195
87,58.1932,0.65836,0.83375,1.29878,1,0.99664,0.995,0.88686,0.45944,0.43359,0.9674,0.007162,0.007162,0.007162
88,58.8284,0.60354,0.62368,1.08015,1,0.99664,0.995,0.88686,0.45944,0.43359,0.9674,0.007129,0.007129,0.007129
89,59.4662,0.47793,0.48657,1.00732,1,0.99664,0.995,0.88686,0.45944,0.43359,0.9674,0.007096,0.007096,0.007096
90,60.1062,0.46523,0.86043,1.06177,0.8789,0.90909,0.95051,0.61553,0.68345,0.964,1.30481,0.007063,0.007063,0.007063
91,60.7282,0.51047,0.50464,1.01414,0.8789,0.90909,0.95051,0.61553,0.68345,0.964,1.30481,0.00703,0.00703,0.00703
92,61.3537,0.5797,0.54565,1.02855,0.8789,0.90909,0.95051,0.61553,0.68345,0.964,1.30481,0.006997,0.006997,0.006997
93,61.9903,0.52063,0.51464,1.14664,0.8789,0.90909,0.95051,0.61553,0.68345,0.964,1.30481,0.006964,0.006964,0.006964
94,62.649,0.55767,0.65225,1.04537,1,0.9812,0.995,0.81137,0.62421,0.62563,1.17656,0.006931,0.006931,0.006931
95,63.2932,0.55244,0.57467,1.05305,1,0.9812,0.995,0.81137,0.62421,0.62563,1.17656,0.006898,0.006898,0.006898
96,63.9266,0.46019,0.50901,1.01913,1,0.9812,0.995,0.81137,0.62421,0.62563,1.17656,0.006865,0.006865,0.006865
97,64.5777,0.50421,0.48213,0.98361,1,0.9812,0.995,0.81137,0.62421,0.62563,1.17656,0.006832,0.006832,0.006832
98,65.2362,0.5456,0.55722,1.23794,1,0.99402,0.995,0.83813,0.55959,0.47413,0.98944,0.006799,0.006799,0.006799
