epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7,36.6787,1.18704,1.27603,1.27064,0.91608,0.90287,0.93851,0.66783,1.07061,0.96409,1.32845,0.001406,0.001406,0.001406
8,41.8466,1.19455,1.1843,1.23704,0.89915,0.88722,0.93137,0.65346,1.04115,1.03466,1.28774,0.001307,0.001307,0.001307
9,46.9791,1.11799,1.11562,1.1986,0.94873,0.90226,0.95565,0.6704,1.06395,0.82008,1.30089,0.001208,0.001208,0.001208
10,52.1514,1.06351,0.98065,1.18811,0.96077,0.92079,0.9547,0.71128,0.97028,0.75016,1.20869,0.001109,0.001109,0.001109
11,57.9764,1.00711,0.97846,1.22197,0.90847,0.89552,0.93613,0.68714,1.02708,0.78423,1.26169,0.00101,0.00101,0.00101
12,63.1442,0.96381,0.86263,1.18763,0.92248,0.89474,0.94939,0.71,0.97365,0.72524,1.23034,0.000911,0.000911,0.000911
13,68.3207,0.93979,0.80202,1.16967,0.95444,0.95489,0.96444,0.76485,0.83394,0.59637,1.12445,0.000812,0.000812,0.000812
14,73.4964,0.8934,0.73533,1.13148,0.92091,0.94737,0.96007,0.75812,0.83372,0.6272,1.13919,0.000713,0.000713,0.000713
15,78.5734,0.85612,0.69636,1.10936,0.9621,0.96241,0.96839,0.77107,0.81139,0.5496,1.13226,0.000614,0.000614,0.000614
16,83.7562,0.82084,0.65196,1.08265,0.96169,0.96992,0.97104,0.76585,0.84097,0.54306,1.14549,0.000515,0.000515,0.000515
17,88.8374,0.7969,0.62854,1.0703,0.94814,0.97744,0.97295,0.81405,0.75363,0.52021,1.09739,0.000416,0.000416,0.000416
18,93.9765,0.74566,0.58149,1.0447,0.98937,0.97744,0.97378,0.8059,0.72583,0.48907,1.07818,0.000317,0.000317,0.000317
19,99.0629,0.69923,0.57222,1.01787,0.98284,0.96992,0.97275,0.82249,0.69512,0.48493,1.0622,0.000218,0.000218,0.000218
20,104.172,0.70619,0.55847,1.02728,0.99234,0.97447,0.97217,0.82446,0.6795,0.47104,1.0515,0.000119,0.000119,0.000119
1,5.76674,1.35869,2.8121,1.32051,0.00852,0.90977,0.54072,0.30468,1.07161,3.22199,1.22757,0.000654762,0.000654762,0.000654762
