epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,120.427,0.39683,0.33928,0.87109,0.99381,1,0.995,0.98913,0.22477,0.21862,0.81429,0.000137,0.000137,0.000137
165,121.136,0.39704,0.35146,0.97722,0.99381,1,0.995,0.98913,0.22477,0.21862,0.81429,0.000136,0.000136,0.000136
166,121.842,0.37217,0.37188,0.91134,0.99497,1,0.995,0.97824,0.21624,0.21797,0.8081,0.000135,0.000135,0.000135
167,122.535,0.25302,0.27402,0.88085,0.99497,1,0.995,0.97824,0.21624,0.21797,0.8081,0.000134,0.000134,0.000134
168,123.239,0.33663,0.32538,0.93358,0.99497,1,0.995,0.97824,0.21624,0.21797,0.8081,0.000133,0.000133,0.000133
169,123.934,0.36988,0.33959,0.937,0.99497,1,0.995,0.97824,0.21624,0.21797,0.8081,0.000132,0.000132,0.000132
170,124.65,0.33245,0.47028,0.90496,0.99528,1,0.995,0.97532,0.21353,0.22616,0.80486,0.000131,0.000131,0.000131
171,125.36,0.4055,0.36952,0.9213,0.99528,1,0.995,0.97532,0.21353,0.22616,0.80486,0.00013,0.00013,0.00013
172,126.05,0.38198,0.39171,0.96818,0.99528,1,0.995,0.97532,0.21353,0.22616,0.80486,0.000129,0.000129,0.000129
173,126.748,0.30131,0.32077,0.88032,0.99528,1,0.995,0.97532,0.21353,0.22616,0.80486,0.000128,0.000128,0.000128
174,127.471,0.36457,0.35195,0.91799,0.99573,1,0.995,0.97715,0.22008,0.23383,0.80954,0.000127,0.000127,0.000127
175,128.178,0.38482,0.3167,0.91553,0.99573,1,0.995,0.97715,0.22008,0.23383,0.80954,0.000126,0.000126,0.000126
176,128.895,0.28132,0.29468,0.90882,0.99573,1,0.995,0.97715,0.22008,0.23383,0.80954,0.000125,0.000125,0.000125
177,129.595,0.35988,0.38364,0.90895,0.99573,1,0.995,0.97715,0.22008,0.23383,0.80954,0.000124,0.000124,0.000124
178,130.31,0.36424,0.33592,0.94318,0.9961,1,0.995,0.97825,0.22821,0.23688,0.82519,0.000123,0.000123,0.000123
179,131.006,0.25951,0.26514,0.86193,0.9961,1,0.995,0.97825,0.22821,0.23688,0.82519,0.000122,0.000122,0.000122
180,131.707,0.30092,0.27626,0.88668,0.9961,1,0.995,0.97825,0.22821,0.23688,0.82519,0.000121,0.000121,0.000121
181,132.411,0.34325,0.33063,0.91228,0.9961,1,0.995,0.97825,0.22821,0.23688,0.82519,0.00012,0.00012,0.00012
182,133.132,0.41583,0.35946,0.93482,0.99618,1,0.995,0.98159,0.23309,0.22564,0.83424,0.000119,0.000119,0.000119
183,133.831,0.28058,0.25065,0.89272,0.99618,1,0.995,0.98159,0.23309,0.22564,0.83424,0.000118,0.000118,0.000118
184,134.526,0.33949,0.38739,0.9511,0.99618,1,0.995,0.98159,0.23309,0.22564,0.83424,0.000117,0.000117,0.000117
185,135.238,0.37327,0.34537,0.95568,0.99618,1,0.995,0.98159,0.23309,0.22564,0.83424,0.000116,0.000116,0.000116
186,135.931,0.28391,0.23564,0.85148,0.99622,1,0.995,0.98206,0.23596,0.23014,0.83738,0.000115,0.000115,0.000115
187,136.653,0.23274,0.24056,0.88785,0.99622,1,0.995,0.98206,0.23596,0.23014,0.83738,0.000114,0.000114,0.000114
188,137.349,0.36434,0.30779,0.9199,0.99622,1,0.995,0.98206,0.23596,0.23014,0.83738,0.000113,0.000113,0.000113
189,138.058,0.32889,0.35084,0.85134,0.99622,1,0.995,0.98206,0.23596,0.23014,0.83738,0.000112,0.000112,0.000112
190,138.763,0.31906,0.40783,0.85175,0.99606,1,0.995,0.97038,0.23556,0.23261,0.83695,0.000111,0.000111,0.000111
191,139.491,0.33018,0.27574,0.90322,0.99606,1,0.995,0.97038,0.23556,0.23261,0.83695,0.00011,0.00011,0.00011
192,140.197,0.42288,0.33566,0.95608,0.99606,1,0.995,0.97038,0.23556,0.23261,0.83695,0.000109,0.000109,0.000109
193,140.898,0.35568,0.37539,0.91753,0.99606,1,0.995,0.97038,0.23556,0.23261,0.83695,0.000108,0.000108,0.000108
194,141.623,0.30443,0.25672,0.8895,0.99617,1,0.995,0.98205,0.23587,0.22483,0.82865,0.000107,0.000107,0.000107
195,142.327,0.36487,0.3435,0.97045,0.99617,1,0.995,0.98205,0.23587,0.22483,0.82865,0.000106,0.000106,0.000106
196,143.017,0.34392,0.28684,0.86894,0.99617,1,0.995,0.98205,0.23587,0.22483,0.82865,0.000105,0.000105,0.000105
197,143.732,0.35567,0.44328,0.98018,0.99617,1,0.995,0.98205,0.23587,0.22483,0.82865,0.000104,0.000104,0.000104
