epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,43.9786,0.45696,0.40139,0.93524,1,0.9978,0.995,0.9566,0.34943,0.25463,0.88338,0.007822,0.007822,0.007822
68,44.6302,0.43511,0.38409,0.92032,1,0.9978,0.995,0.9566,0.34943,0.25463,0.88338,0.007789,0.007789,0.007789
69,45.2937,0.46149,0.43201,0.95731,1,0.9978,0.995,0.9566,0.34943,0.25463,0.88338,0.007756,0.007756,0.007756
70,45.9439,0.54863,0.44727,0.98751,1,0.99876,0.995,0.96117,0.37404,0.33402,0.8765,0.007723,0.007723,0.007723
71,46.612,0.46544,0.47176,0.96758,1,0.99876,0.995,0.96117,0.37404,0.33402,0.8765,0.00769,0.00769,0.00769
72,47.2639,0.5852,0.48161,1.01298,1,0.99876,0.995,0.96117,0.37404,0.33402,0.8765,0.007657,0.007657,0.007657
73,47.919,0.46819,0.53566,1.03613,1,0.99876,0.995,0.96117,0.37404,0.33402,0.8765,0.007624,0.007624,0.007624
74,48.5785,0.508,0.683,1.04884,0.99683,1,0.995,0.96863,0.29667,0.34976,0.84198,0.007591,0.007591,0.007591
75,49.2396,0.55936,0.70525,1.05444,0.99683,1,0.995,0.96863,0.29667,0.34976,0.84198,0.007558,0.007558,0.007558
76,49.8894,0.48449,0.49999,0.93435,0.99683,1,0.995,0.96863,0.29667,0.34976,0.84198,0.007525,0.007525,0.007525
77,50.7793,0.55631,0.55464,1.01028,0.99683,1,0.995,0.96863,0.29667,0.34976,0.84198,0.007492,0.007492,0.007492
78,51.4479,0.5229,0.57917,0.98459,0.99607,1,0.995,0.96182,0.30953,0.26424,0.8479,0.007459,0.007459,0.007459
79,52.0581,0.56353,0.56314,0.9744,0.99607,1,0.995,0.96182,0.30953,0.26424,0.8479,0.007426,0.007426,0.007426
80,52.6823,0.48223,0.54349,0.99776,0.99607,1,0.995,0.96182,0.30953,0.26424,0.8479,0.007393,0.007393,0.007393
81,53.2931,0.49128,0.44859,1.01365,0.99607,1,0.995,0.96182,0.30953,0.26424,0.8479,0.00736,0.00736,0.00736
82,53.92,0.51066,0.42603,1.04059,0.99699,1,0.995,0.94431,0.3308,0.35323,0.8502,0.007327,0.007327,0.007327
83,54.5288,0.5094,0.50356,0.94443,0.99699,1,0.995,0.94431,0.3308,0.35323,0.8502,0.007294,0.007294,0.007294
84,55.1508,0.44746,0.4518,0.94391,0.99699,1,0.995,0.94431,0.3308,0.35323,0.8502,0.007261,0.007261,0.007261
85,55.7653,0.55725,0.51953,1.002,0.99699,1,0.995,0.94431,0.3308,0.35323,0.8502,0.007228,0.007228,0.007228
86,56.3998,0.51171,0.42332,0.93475,0.99742,1,0.995,0.96897,0.35338,0.27697,0.84983,0.007195,0.007195,0.007195
87,57.0456,0.47588,0.44642,0.95409,0.99742,1,0.995,0.96897,0.35338,0.27697,0.84983,0.007162,0.007162,0.007162
88,57.7016,0.41082,0.37429,0.95574,0.99742,1,0.995,0.96897,0.35338,0.27697,0.84983,0.007129,0.007129,0.007129
89,58.344,0.49612,0.59804,1.01069,0.99742,1,0.995,0.96897,0.35338,0.27697,0.84983,0.007096,0.007096,0.007096
90,58.9947,0.40572,0.37715,0.93229,0.99732,1,0.995,0.95319,0.32322,0.26104,0.8429,0.007063,0.007063,0.007063
91,59.6377,0.4493,0.36509,0.96591,0.99732,1,0.995,0.95319,0.32322,0.26104,0.8429,0.00703,0.00703,0.00703
92,60.2724,0.53084,0.51245,0.96698,0.99732,1,0.995,0.95319,0.32322,0.26104,0.8429,0.006997,0.006997,0.006997
93,60.9045,0.43032,0.37061,0.98263,0.99732,1,0.995,0.95319,0.32322,0.26104,0.8429,0.006964,0.006964,0.006964
94,61.5181,0.52602,0.42407,1.0016,0.99704,1,0.995,0.95434,0.33761,0.27073,0.85666,0.006931,0.006931,0.006931
95,62.1396,0.61814,0.47504,1.17596,0.99704,1,0.995,0.95434,0.33761,0.27073,0.85666,0.006898,0.006898,0.006898
96,62.7546,0.51405,0.44859,0.94369,0.99704,1,0.995,0.95434,0.33761,0.27073,0.85666,0.006865,0.006865,0.006865
97,63.3626,0.43531,0.38342,0.90344,0.99704,1,0.995,0.95434,0.33761,0.27073,0.85666,0.006832,0.006832,0.006832
98,63.9783,0.48312,0.46912,0.98597,0.99749,1,0.995,0.95754,0.30998,0.30258,0.84382,0.006799,0.006799,0.006799
99,64.5817,0.48757,0.41229,0.98692,0.99749,1,0.995,0.95754,0.30998,0.30258,0.84382,0.006766,0.006766,0.006766
100,65.2145,0.49385,0.4358,0.94044,0.99749,1,0.995,0.95754,0.30998,0.30258,0.84382,0.006733,0.006733,0.006733
101,65.8562,0.5173,0.45533,1.03977,0.99749,1,0.995,0.95754,0.30998,0.30258,0.84382,0.0067,0.0067,0.0067
102,66.4982,0.49213,0.45225,1.00453,0.99635,1,0.995,0.97493,0.30836,0.25703,0.84912,0.006667,0.006667,0.006667
103,67.1438,0.38623,0.35378,0.88388,0.99635,1,0.995,0.97493,0.30836,0.25703,0.84912,0.006634,0.006634,0.006634
104,67.8133,0.43533,0.56955,0.97256,0.99635,1,0.995,0.97493,0.30836,0.25703,0.84912,0.006601,0.006601,0.006601
105,68.464,0.42504,0.3961,0.92156,0.99635,1,0.995,0.97493,0.30836,0.25703,0.84912,0.006568,0.006568,0.006568
106,69.1264,0.42295,0.37626,0.93287,0.99666,1,0.995,0.97076,0.30789,0.28779,0.85116,0.006535,0.006535,0.006535
107,69.7466,0.46794,0.42777,0.91377,0.99666,1,0.995,0.97076,0.30789,0.28779,0.85116,0.006502,0.006502,0.006502
108,70.3687,0.45282,0.37539,0.96222,0.99666,1,0.995,0.97076,0.30789,0.28779,0.85116,0.006469,0.006469,0.006469
109,70.996,0.42946,0.36406,0.9087,0.99666,1,0.995,0.97076,0.30789,0.28779,0.85116,0.006436,0.006436,0.006436
110,71.6406,0.55098,0.43132,0.99251,0.99619,1,0.995,0.96523,0.33084,0.27669,0.83949,0.006403,0.006403,0.006403
111,72.2894,0.43873,0.34373,0.94942,0.99619,1,0.995,0.96523,0.33084,0.27669,0.83949,0.00637,0.00637,0.00637
112,72.8941,0.51065,0.44595,0.91568,0.99619,1,0.995,0.96523,0.33084,0.27669,0.83949,0.006337,0.006337,0.006337
113,73.5082,0.5079,0.45326,0.98757,0.99619,1,0.995,0.96523,0.33084,0.27669,0.83949,0.006304,0.006304,0.006304
114,74.144,0.54209,0.43034,0.99173,0.99662,1,0.995,0.93916,0.32945,0.28447,0.84399,0.006271,0.006271,0.006271
115,74.7627,0.51584,0.4298,0.96947,0.99662,1,0.995,0.93916,0.32945,0.28447,0.84399,0.006238,0.006238,0.006238
116,75.3878,0.50007,0.45769,0.9329,0.99662,1,0.995,0.93916,0.32945,0.28447,0.84399,0.006205,0.006205,0.006205
117,75.9962,0.51647,0.45015,0.99876,0.99662,1,0.995,0.93916,0.32945,0.28447,0.84399,0.006172,0.006172,0.006172
118,76.6216,0.38736,0.36334,0.94014,0.99643,1,0.995,0.95248,0.29624,0.26902,0.83716,0.006139,0.006139,0.006139
119,77.2348,0.44562,0.45611,0.96634,0.99643,1,0.995,0.95248,0.29624,0.26902,0.83716,0.006106,0.006106,0.006106
120,77.8748,0.45714,0.41289,0.91619,0.99643,1,0.995,0.95248,0.29624,0.26902,0.83716,0.006073,0.006073,0.006073
121,78.5047,0.51257,0.51226,0.90067,0.99643,1,0.995,0.95248,0.29624,0.26902,0.83716,0.00604,0.00604,0.00604
122,79.1678,0.45728,0.4223,0.97764,0.99552,1,0.995,0.97021,0.28873,0.26388,0.82532,0.006007,0.006007,0.006007
123,79.7919,0.36549,0.33167,0.89018,0.99552,1,0.995,0.97021,0.28873,0.26388,0.82532,0.005974,0.005974,0.005974
124,80.423,0.53034,0.4524,0.95616,0.99552,1,0.995,0.97021,0.28873,0.26388,0.82532,0.005941,0.005941,0.005941
125,81.0454,0.48168,0.52439,0.93103,0.99552,1,0.995,0.97021,0.28873,0.26388,0.82532,0.005908,0.005908,0.005908
126,81.6699,0.42754,0.49237,0.91356,0.99609,1,0.995,0.98304,0.28294,0.25999,0.82533,0.005875,0.005875,0.005875
127,82.3189,0.35167,0.34918,0.92266,0.99609,1,0.995,0.98304,0.28294,0.25999,0.82533,0.005842,0.005842,0.005842
128,82.9707,0.40258,0.33552,0.94518,0.99609,1,0.995,0.98304,0.28294,0.25999,0.82533,0.005809,0.005809,0.005809
129,83.6469,0.42655,0.38416,0.9807,0.99609,1,0.995,0.98304,0.28294,0.25999,0.82533,0.005776,0.005776,0.005776
130,84.3206,0.44608,0.42114,0.94154,0.99399,1,0.995,0.9731,0.27968,0.25361,0.82001,0.005743,0.005743,0.005743
131,84.9605,0.40925,0.39828,0.92806,0.99399,1,0.995,0.9731,0.27968,0.25361,0.82001,0.00571,0.00571,0.00571
132,85.5869,0.47325,0.46295,0.97162,0.99399,1,0.995,0.9731,0.27968,0.25361,0.82001,0.005677,0.005677,0.005677
133,86.2283,0.42678,0.43944,0.89286,0.99399,1,0.995,0.9731,0.27968,0.25361,0.82001,0.005644,0.005644,0.005644
134,86.8671,0.49078,0.40013,1.05069,0.99307,1,0.995,0.95829,0.29435,0.27027,0.82457,0.005611,0.005611,0.005611
135,87.4895,0.5681,0.46272,0.97272,0.99307,1,0.995,0.95829,0.29435,0.27027,0.82457,0.005578,0.005578,0.005578
136,88.1043,0.48376,0.39938,0.95704,0.99307,1,0.995,0.95829,0.29435,0.27027,0.82457,0.005545,0.005545,0.005545
137,88.7463,0.42751,0.39947,0.97931,0.99307,1,0.995,0.95829,0.29435,0.27027,0.82457,0.005512,0.005512,0.005512
138,89.4062,0.46559,0.40226,0.91943,0.99548,1,0.995,0.96164,0.28336,0.27018,0.85125,0.005479,0.005479,0.005479
139,90.0266,0.44581,0.36904,0.9444,0.99548,1,0.995,0.96164,0.28336,0.27018,0.85125,0.005446,0.005446,0.005446
140,90.6425,0.41272,0.36295,0.94064,0.99548,1,0.995,0.96164,0.28336,0.27018,0.85125,0.005413,0.005413,0.005413
141,91.2774,0.42348,0.37259,0.91597,0.99548,1,0.995,0.96164,0.28336,0.27018,0.85125,0.00538,0.00538,0.00538
142,91.9228,0.37398,0.30258,0.92073,0.99328,1,0.995,0.94619,0.28605,0.27675,0.86353,0.005347,0.005347,0.005347
143,92.562,0.32085,0.31617,0.84884,0.99328,1,0.995,0.94619,0.28605,0.27675,0.86353,0.005314,0.005314,0.005314
144,93.1863,0.35029,0.38819,0.88764,0.99328,1,0.995,0.94619,0.28605,0.27675,0.86353,0.005281,0.005281,0.005281
145,93.8116,0.35324,0.33882,0.90453,0.99328,1,0.995,0.94619,0.28605,0.27675,0.86353,0.005248,0.005248,0.005248
146,94.4443,0.47025,0.33073,0.96846,0.99663,1,0.995,0.96834,0.26606,0.23501,0.84335,0.005215,0.005215,0.005215
147,95.0745,0.50431,0.38793,0.90265,0.99663,1,0.995,0.96834,0.26606,0.23501,0.84335,0.005182,0.005182,0.005182
148,95.7083,0.54847,0.39342,1.05302,0.99663,1,0.995,0.96834,0.26606,0.23501,0.84335,0.005149,0.005149,0.005149
149,96.3558,0.45636,0.39038,1.02128,0.99663,1,0.995,0.96834,0.26606,0.23501,0.84335,0.005116,0.005116,0.005116
150,96.9978,0.52552,0.45315,1.0025,0.99651,1,0.995,0.96467,0.25069,0.20924,0.81463,0.005083,0.005083,0.005083
151,97.6157,0.38234,0.34731,0.9435,0.99651,1,0.995,0.96467,0.25069,0.20924,0.81463,0.00505,0.00505,0.00505
152,98.2687,0.33248,0.36558,0.93966,0.99651,1,0.995,0.96467,0.25069,0.20924,0.81463,0.005017,0.005017,0.005017
153,98.9088,0.36998,0.31578,0.86701,0.99651,1,0.995,0.96467,0.25069,0.20924,0.81463,0.004984,0.004984,0.004984
154,99.5351,0.34979,0.3851,0.95142,0.99677,1,0.995,0.97462,0.27846,0.23011,0.82115,0.004951,0.004951,0.004951
155,100.168,0.49717,0.46516,1.03324,0.99677,1,0.995,0.97462,0.27846,0.23011,0.82115,0.004918,0.004918,0.004918
156,100.792,0.43841,0.43422,0.91136,0.99677,1,0.995,0.97462,0.27846,0.23011,0.82115,0.004885,0.004885,0.004885
157,101.416,0.40736,0.34008,0.88328,0.99677,1,0.995,0.97462,0.27846,0.23011,0.82115,0.004852,0.004852,0.004852
158,102.054,0.43295,0.33736,0.90428,0.99674,1,0.995,0.98108,0.25459,0.21095,0.82164,0.004819,0.004819,0.004819
159,102.67,0.4365,0.38014,0.91828,0.99674,1,0.995,0.98108,0.25459,0.21095,0.82164,0.004786,0.004786,0.004786
160,103.31,0.38624,0.35991,0.91276,0.99674,1,0.995,0.98108,0.25459,0.21095,0.82164,0.004753,0.004753,0.004753
161,103.934,0.37271,0.36813,0.93031,0.99674,1,0.995,0.98108,0.25459,0.21095,0.82164,0.00472,0.00472,0.00472
162,104.578,0.42358,0.35358,0.91153,0.99663,1,0.995,0.96626,0.25689,0.24048,0.82233,0.004687,0.004687,0.004687
163,105.199,0.42869,0.36053,0.92046,0.99663,1,0.995,0.96626,0.25689,0.24048,0.82233,0.004654,0.004654,0.004654
164,105.813,0.43616,0.34998,0.89447,0.99663,1,0.995,0.96626,0.25689,0.24048,0.82233,0.004621,0.004621,0.004621
165,106.426,0.36221,0.31814,0.90199,0.99663,1,0.995,0.96626,0.25689,0.24048,0.82233,0.004588,0.004588,0.004588
166,107.065,0.48864,0.44728,0.93645,0.99626,1,0.995,0.995,0.24561,0.22279,0.82023,0.004555,0.004555,0.004555
167,107.704,0.32179,0.39008,0.91275,0.99626,1,0.995,0.995,0.24561,0.22279,0.82023,0.004522,0.004522,0.004522
168,108.352,0.40798,0.38293,0.9388,0.99626,1,0.995,0.995,0.24561,0.22279,0.82023,0.004489,0.004489,0.004489
169,108.993,0.35853,0.33905,0.93452,0.99626,1,0.995,0.995,0.24561,0.22279,0.82023,0.004456,0.004456,0.004456
170,109.642,0.48791,0.59656,1.0341,0.99649,1,0.995,0.97076,0.23607,0.25653,0.82133,0.004423,0.004423,0.004423
171,110.274,0.45782,0.47118,0.94614,0.99649,1,0.995,0.97076,0.23607,0.25653,0.82133,0.00439,0.00439,0.00439
172,110.909,0.44529,0.42053,0.9993,0.99649,1,0.995,0.97076,0.23607,0.25653,0.82133,0.004357,0.004357,0.004357
173,111.54,0.33798,0.3482,0.89549,0.99649,1,0.995,0.97076,0.23607,0.25653,0.82133,0.004324,0.004324,0.004324
174,112.182,0.39669,0.34152,0.92952,0.99639,1,0.995,0.995,0.22154,0.2233,0.81763,0.004291,0.004291,0.004291
175,112.828,0.38367,0.33248,0.94299,0.99639,1,0.995,0.995,0.22154,0.2233,0.81763,0.004258,0.004258,0.004258
176,113.474,0.32391,0.29597,0.92857,0.99639,1,0.995,0.995,0.22154,0.2233,0.81763,0.004225,0.004225,0.004225
177,114.307,0.39608,0.35805,0.92663,0.99639,1,0.995,0.995,0.22154,0.2233,0.81763,0.004192,0.004192,0.004192
178,114.966,0.44743,0.36959,0.98573,0.99651,1,0.995,0.995,0.21639,0.27292,0.8169,0.004159,0.004159,0.004159
179,115.633,0.36998,0.2983,0.8886,0.99651,1,0.995,0.995,0.21639,0.27292,0.8169,0.004126,0.004126,0.004126
180,116.289,0.35113,0.32726,0.89615,0.99651,1,0.995,0.995,0.21639,0.27292,0.8169,0.004093,0.004093,0.004093
181,116.939,0.43609,0.3548,0.94572,0.99651,1,0.995,0.995,0.21639,0.27292,0.8169,0.00406,0.00406,0.00406
182,117.595,0.51792,0.41866,0.9551,0.99655,1,0.995,0.98957,0.23334,0.22244,0.81954,0.004027,0.004027,0.004027
183,118.246,0.35381,0.29827,0.91559,0.99655,1,0.995,0.98957,0.23334,0.22244,0.81954,0.003994,0.003994,0.003994
184,118.869,0.36345,0.33741,0.93553,0.99655,1,0.995,0.98957,0.23334,0.22244,0.81954,0.003961,0.003961,0.003961
185,119.496,0.4469,0.37666,0.94974,0.99655,1,0.995,0.98957,0.23334,0.22244,0.81954,0.003928,0.003928,0.003928
186,120.12,0.34886,0.28435,0.86591,0.99672,1,0.995,0.98906,0.22509,0.19071,0.82204,0.003895,0.003895,0.003895
187,120.744,0.2749,0.29914,0.88126,0.99672,1,0.995,0.98906,0.22509,0.19071,0.82204,0.003862,0.003862,0.003862
188,121.361,0.40268,0.34891,0.90912,0.99672,1,0.995,0.98906,0.22509,0.19071,0.82204,0.003829,0.003829,0.003829
189,121.994,0.373,0.38014,0.86414,0.99672,1,0.995,0.98906,0.22509,0.19071,0.82204,0.003796,0.003796,0.003796
190,122.635,0.36173,0.3841,0.85777,0.99655,1,0.995,0.98906,0.2415,0.22619,0.82563,0.003763,0.003763,0.003763
191,123.253,0.37094,0.28734,0.93045,0.99655,1,0.995,0.98906,0.2415,0.22619,0.82563,0.00373,0.00373,0.00373
192,123.881,0.49367,0.37776,0.95103,0.99655,1,0.995,0.98906,0.2415,0.22619,0.82563,0.003697,0.003697,0.003697
193,124.503,0.3929,0.36189,0.9177,0.99655,1,0.995,0.98906,0.2415,0.22619,0.82563,0.003664,0.003664,0.003664
194,125.137,0.31074,0.30545,0.87984,0.99666,1,0.995,0.98803,0.2117,0.19465,0.81264,0.003631,0.003631,0.003631
195,125.764,0.42914,0.33123,0.99208,0.99666,1,0.995,0.98803,0.2117,0.19465,0.81264,0.003598,0.003598,0.003598
196,126.37,0.39483,0.35798,0.91055,0.99666,1,0.995,0.98803,0.2117,0.19465,0.81264,0.003565,0.003565,0.003565
197,126.994,0.37671,0.41605,0.98616,0.99666,1,0.995,0.98803,0.2117,0.19465,0.81264,0.003532,0.003532,0.003532
198,127.621,0.30358,0.28976,0.93595,0.99655,1,0.995,0.9892,0.19377,0.2034,0.80562,0.003499,0.003499,0.003499
