epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,98.8091,0.40374,0.41309,0.91591,0.99554,1,0.995,0.995,0.25159,0.25914,0.7665,0.000173,0.000173,0.000173
129,99.575,0.38779,0.48027,0.93098,0.99554,1,0.995,0.995,0.25159,0.25914,0.7665,0.000172,0.000172,0.000172
130,100.349,0.31897,0.3829,0.96317,0.99554,1,0.995,0.995,0.24778,0.25496,0.76765,0.000171,0.000171,0.000171
131,101.11,0.41583,0.37484,1.00361,0.99554,1,0.995,0.995,0.24778,0.25496,0.76765,0.00017,0.00017,0.00017
132,101.876,0.30914,0.34499,0.97452,0.99554,1,0.995,0.995,0.24778,0.25496,0.76765,0.000169,0.000169,0.000169
133,102.648,0.39382,0.33889,0.8495,0.99554,1,0.995,0.995,0.24778,0.25496,0.76765,0.000168,0.000168,0.000168
134,103.436,0.48715,0.52144,1.09027,0.99557,1,0.995,0.995,0.24534,0.24313,0.76904,0.000167,0.000167,0.000167
135,104.215,0.27956,0.33407,0.91763,0.99557,1,0.995,0.995,0.24534,0.24313,0.76904,0.000166,0.000166,0.000166
136,105.002,0.46276,0.36583,1.11457,0.99557,1,0.995,0.995,0.24534,0.24313,0.76904,0.000165,0.000165,0.000165
137,105.802,0.34752,0.48754,0.93138,0.99557,1,0.995,0.995,0.24534,0.24313,0.76904,0.000164,0.000164,0.000164
138,106.57,0.52592,0.53915,1.14562,0.99561,1,0.995,0.995,0.23982,0.24558,0.76855,0.000163,0.000163,0.000163
139,107.359,0.39577,0.40014,0.8976,0.99561,1,0.995,0.995,0.23982,0.24558,0.76855,0.000162,0.000162,0.000162
140,108.127,0.45504,0.49167,0.87726,0.99561,1,0.995,0.995,0.23982,0.24558,0.76855,0.000161,0.000161,0.000161
141,108.895,0.29082,0.34904,0.87431,0.99561,1,0.995,0.995,0.23982,0.24558,0.76855,0.00016,0.00016,0.00016
